   Step          Temp         c_usual         Press 
    776100   0.9992655      1.4423438      23.650732
    776200   1.0011302      1.4442272      23.698451
    776300   0.99770169     1.4411058      23.632946
    776400   0.99851403     1.4415792      23.672053
    776500   1.0036198      1.4468689      23.708369
    776600   1.0027442      1.446209       23.718476
    776700   0.99704068     1.4395806      23.674633
    776800   0.99898957     1.4421716      23.676336
    776900   1.00104        1.4437945      23.743032
    777000   1.0016313      1.4440922      23.682505
    777100   1.0006798      1.4435952      23.6659  
    777200   0.99758482     1.4408515      23.633594
    777300   1.0014602      1.4447931      23.684301
    777400   1.0023986      1.4455826      23.668632
    777500   0.99971538     1.4424612      23.651571
    777600   0.99932652     1.4428043      23.649203
    777700   0.99770028     1.4407526      23.674568
    777800   1.0025972      1.4463006      23.651058
    777900   0.99751089     1.4407441      23.674944
    778000   0.99849017     1.44209        23.617062
    778100   1.0009812      1.4442493      23.685208
    778200   1.0006737      1.443727       23.682025
    778300   0.99646545     1.4393753      23.615254
    778400   0.99941761     1.4424349      23.654573
    778500   1.0036531      1.446369       23.690666
    778600   0.99804251     1.4413691      23.690934
    778700   0.99980291     1.4433937      23.629971
    778800   1.0017067      1.4453038      23.645671
    778900   0.99865681     1.4420131      23.694628
    779000   1.0008713      1.4440483      23.718707
    779100   1.0024608      1.4457619      23.697813
    779200   1.0021979      1.4455854      23.696509
    779300   1.0024928      1.445605       23.664646
    779400   0.99603613     1.4391879      23.650639
    779500   0.99971734     1.443499       23.664009
    779600   1.0000857      1.4445186      23.691547
    779700   0.99832418     1.4425525      23.651693
    779800   1.001748       1.4460392      23.691493
    779900   1.0031999      1.4480866      23.652985
    780000   0.99953975     1.4443111      23.679996
    780100   0.99951601     1.4444085      23.72373 
    780200   1.0001607      1.4441965      23.691113
    780300   0.99984639     1.4442785      23.703668
    780400   1.0021963      1.4470686      23.665251
    780500   0.99865058     1.4438579      23.732413
    780600   0.99942798     1.4444976      23.659903
    780700   1.0009781      1.4458117      23.661903
    780800   0.99880179     1.4437563      23.705491
    780900   1.000699       1.4453668      23.714865
    781000   0.99893493     1.4435339      23.706336
    781100   1.001212       1.4457716      23.697311
    781200   1.0009642      1.4457168      23.677849
    781300   0.99953638     1.4438057      23.666086
    781400   0.99888479     1.4432883      23.637421
    781500   1.0020317      1.447099       23.637231
    781600   0.99958277     1.4443178      23.679833
    781700   0.99969216     1.444761       23.660078
    781800   1.0031208      1.4485028      23.66425 
    781900   1.0005033      1.4448594      23.62579 
    782000   1.0015174      1.4461463      23.620409
    782100   1.0024254      1.4471236      23.739453
    782200   0.99955646     1.4451162      23.687195
    782300   1.0012443      1.4463094      23.70214 
    782400   1.0004075      1.445764       23.646101
    782500   0.9982741      1.443989       23.628574
    782600   1.0018023      1.4472558      23.721381
    782700   0.99989881     1.4456373      23.713146
    782800   1.0009599      1.447039       23.648859
    782900   0.9991925      1.4450908      23.654623
    783000   0.99859576     1.4442501      23.708311
    783100   0.99967711     1.4446908      23.671719
    783200   0.99889294     1.4442653      23.682838
    783300   0.99779737     1.4430174      23.667009
    783400   1.0014648      1.4468796      23.690278
    783500   1.0021109      1.4475465      23.72803 
    783600   1.0037275      1.4482005      23.692347
    783700   0.99935471     1.44422        23.658405
    783800   0.99818419     1.443291       23.68468 
    783900   1.0030995      1.4482012      23.747737
    784000   0.99922202     1.4441831      23.667896
    784100   0.99983471     1.4445523      23.674659
    784200   0.99898679     1.443284       23.705934
    784300   1.0001833      1.445015       23.678394
    784400   0.99610951     1.4410319      23.644862
    784500   1.0023134      1.4470267      23.65447 
    784600   0.9976102      1.4426827      23.635796
    784700   0.99984799     1.4450884      23.668521
    784800   1.0009686      1.446874       23.67592 
    784900   0.99915686     1.4443099      23.657028
    785000   0.99976825     1.4446672      23.640463
    785100   0.99666223     1.4412511      23.677033
    785200   1.0013267      1.4457322      23.663841
    785300   1.0059157      1.4508417      23.720979
    785400   1.0011033      1.4463517      23.72587 
    785500   1.0012578      1.4459877      23.645753
    785600   1.0011124      1.4461118      23.66323 
    785700   0.99835317     1.4434271      23.689001
    785800   1.0016139      1.4465236      23.70293 
    785900   0.9987276      1.4433384      23.658617
    786000   1.0014569      1.4464045      23.676269
    786100   0.99881434     1.4434529      23.687394
    786200   0.99872512     1.4434928      23.671875
    786300   1.0016962      1.4466104      23.657548
    786400   1.0018826      1.4468914      23.625876
    786500   0.99626627     1.4409933      23.708455
    786600   0.99749146     1.4425013      23.701371
    786700   1.0056843      1.4499347      23.707028
    786800   0.99710187     1.4416152      23.705216
    786900   1.0030599      1.4474288      23.636076
    787000   0.99888335     1.4430833      23.709461
    787100   1.0000691      1.4438423      23.708   
    787200   0.99622865     1.4395686      23.647862
    787300   0.99787065     1.441341       23.700569
    787400   1.0009141      1.4450486      23.700471
    787500   1.0022895      1.4465841      23.669134
    787600   1.0014015      1.4451373      23.679055
    787700   0.99592649     1.4401695      23.693171
    787800   1.0022167      1.4466842      23.694079
    787900   0.99920673     1.4432637      23.677339
    788000   0.99723165     1.4410348      23.650765
    788100   1.0004805      1.4445183      23.701459
    788200   1.0042554      1.4481869      23.692461
    788300   1.0028166      1.447328       23.649635
    788400   1.0003535      1.4443201      23.666474
    788500   0.99930516     1.443591       23.639   
    788600   0.99953794     1.4432551      23.658284
    788700   1.002621       1.4468173      23.628633
    788800   0.99804018     1.4416735      23.68566 
    788900   0.99952697     1.4429734      23.694122
    789000   0.99587206     1.4389412      23.668492
    789100   1.0035099      1.4474161      23.672848
    789200   1.0033873      1.4472779      23.626422
    789300   0.99937301     1.4434574      23.701843
    789400   0.99964998     1.4435181      23.709625
    789500   0.99584619     1.439897       23.661772
    789600   1.0007641      1.4442172      23.673667
    789700   0.99910564     1.44257        23.691294
    789800   0.99928564     1.443631       23.666815
    789900   1.0004245      1.4442097      23.667431
    790000   0.99981541     1.44254        23.71059 
    790100   0.99874416     1.441846       23.651578
    790200   1.0018595      1.4450602      23.638108
    790300   1.0003294      1.443855       23.700113
    790400   1.0016527      1.4461184      23.665145
    790500   0.99844796     1.4426162      23.627025
    790600   1.0016046      1.4455638      23.697711
    790700   0.99839038     1.4426734      23.614176
    790800   0.99738081     1.4418689      23.647554
    790900   1.0024465      1.4469165      23.706235
    791000   1.0057394      1.4500473      23.657525
    791100   1.002286       1.4464251      23.672018
    791200   0.99839978     1.442337       23.642354
    791300   0.99951322     1.4432008      23.692428
    791400   1.0014406      1.4451953      23.687316
    791500   1.0005017      1.4437718      23.679174
    791600   0.99817207     1.4418512      23.681261
    791700   0.99880271     1.4424607      23.69638 
    791800   0.99908833     1.4426258      23.707378
    791900   1.0004502      1.4439872      23.72876 
    792000   0.99921036     1.444088       23.690178
    792100   0.99993383     1.4445854      23.69089 
    792200   1.0026508      1.4469522      23.678265
    792300   1.0010402      1.4457518      23.691776
    792400   0.99943138     1.4439079      23.683752
    792500   0.99763738     1.441595       23.668719
    792600   0.99751101     1.4420547      23.675787
    792700   1.001664       1.4462705      23.675569
    792800   1.0030373      1.4469786      23.69135 
    792900   0.99672417     1.4412989      23.678967
    793000   0.99751167     1.4419477      23.688814
    793100   0.99997745     1.4440569      23.679509
    793200   1.0014475      1.4461663      23.663811
    793300   1.0003541      1.4449499      23.624168
    793400   1.0005565      1.4448511      23.672855
    793500   1.0025612      1.4464892      23.690884
    793600   1.0002871      1.4446559      23.682097
    793700   0.9969503      1.4413624      23.705444
    793800   0.99797471     1.441965       23.646586
    793900   0.99724973     1.4411703      23.66198 
    794000   0.99926227     1.4431819      23.679054
    794100   1.0001528      1.4436632      23.675362
    794200   0.999225       1.4431715      23.684744
    794300   1.0000987      1.444147       23.660933
    794400   1.0005423      1.444728       23.681032
    794500   0.99736345     1.4409336      23.665772
    794600   1.0011375      1.4446488      23.701072
    794700   1.0018142      1.4463086      23.682124
    794800   0.99967949     1.4441974      23.698942
    794900   0.99981305     1.44442        23.671981
    795000   0.99810757     1.4426383      23.658965
    795100   1.001443       1.4449447      23.693218
    795200   1.0020949      1.4458481      23.693457
    795300   1.0009346      1.4452859      23.664855
    795400   1.0007712      1.4449677      23.691207
    795500   1.0021796      1.4464011      23.685325
    795600   1.0028415      1.4469766      23.684858
    795700   1.0007107      1.44492        23.664354
    795800   0.99733212     1.4406088      23.668657
    795900   1.0011061      1.445558       23.676318
    796000   1.0023261      1.4461659      23.691368
    796100   0.99670188     1.4407048      23.659515
    796200   1.0005068      1.4445552      23.732718
    796300   1.0004962      1.4444897      23.684856
    796400   1.0014477      1.4452555      23.66805 
    796500   0.99957268     1.443363       23.66343 
    796600   0.99855391     1.4418504      23.668576
    796700   1.000519       1.4439744      23.663218
    796800   0.99991674     1.4437712      23.693245
    796900   1.0005989      1.4439424      23.753591
    797000   0.99947822     1.4428129      23.662071
    797100   0.99975929     1.4433995      23.693722
    797200   0.99847902     1.4419403      23.647777
    797300   0.99803941     1.4424106      23.638557
    797400   0.99953903     1.4432933      23.631759
    797500   1.0003635      1.4439619      23.648649
    797600   1.001437       1.4448294      23.688544
    797700   1.0004421      1.4446088      23.683736
    797800   1.0013042      1.4446786      23.700626
    797900   0.9981783      1.4415721      23.634684
    798000   1.0001748      1.4438528      23.687527
    798100   1.0012394      1.4447334      23.677321
    798200   0.99938237     1.442712       23.679422
    798300   0.99948905     1.4428007      23.677899
    798400   0.99814458     1.4423362      23.630333
    798500   0.99937899     1.443785       23.694944
    798600   1.0012208      1.4452727      23.70823 
    798700   0.99886949     1.4424243      23.663442
    798800   1.0009678      1.4442117      23.659777
    798900   1.0017279      1.4451126      23.620527
    799000   1.0002204      1.4443435      23.652834
    799100   1.0007412      1.4449779      23.670395
    799200   0.99793125     1.4424285      23.684009
    799300   0.99973757     1.4447549      23.692165
    799400   0.99907256     1.4437419      23.670595
    799500   1.0008868      1.4451682      23.680398
    799600   1.0006409      1.4448014      23.645844
    799700   0.99903722     1.4428724      23.657528
    799800   1.0009095      1.4448848      23.712182
    799900   1.0015032      1.445626       23.705663
    800000   0.99903836     1.4439157      23.682996
    800100   1.0008835      1.445634       23.668956
    800200   1.0013307      1.4459084      23.673571
    800300   1.0001446      1.4450594      23.69704 
    800400   0.99889239     1.4439552      23.664521
    800500   1.0038337      1.4479384      23.720673
    800600   1.0010257      1.4448801      23.683153
    800700   1.0032933      1.4472842      23.675035
    800800   1.0022392      1.446944       23.698458
    800900   0.99467676     1.4384891      23.659085
    801000   0.99657969     1.4407876      23.698381
    801100   1.0041404      1.4479137      23.697771
    801200   1.0009346      1.4448483      23.686702
    801300   1.0015807      1.445801       23.665743
    801400   0.99932381     1.4438974      23.624214
    801500   0.99730217     1.4413665      23.687911
    801600   0.99893269     1.4422659      23.672715
    801700   1.0008414      1.4446847      23.677378
    801800   0.99855858     1.4432377      23.659898
    801900   1.0011546      1.445144       23.643244
    802000   1.0026084      1.4466126      23.725644
    802100   0.99810695     1.4425333      23.71514 
    802200   1.0000729      1.4450532      23.677295
    802300   1.0005672      1.4454997      23.612076
    802400   1.0019542      1.4467777      23.70604 
    802500   0.99827256     1.4430852      23.675774
    802600   1.0005454      1.4448621      23.650917
    802700   1.0006261      1.4448117      23.651162
    802800   1.0012423      1.4453342      23.66125 
    802900   1.0020636      1.4459703      23.648373
    803000   1.0014814      1.4456656      23.650693
    803100   0.99957033     1.4435984      23.65801 
    803200   0.9983497      1.4424317      23.694957
    803300   0.99654751     1.4411342      23.603576
    803400   0.99909642     1.44377        23.699065
    803500   1.0021139      1.4466213      23.694654
    803600   0.99683794     1.4411789      23.60421 
    803700   1.0008239      1.4452782      23.679099
    803800   1.0009189      1.4455505      23.638878
    803900   0.99961978     1.4447293      23.69133 
    804000   1.0003965      1.445089       23.712003
    804100   0.99931714     1.4446067      23.681872
    804200   1.0006011      1.446547       23.691422
    804300   1.0022423      1.4478502      23.657146
    804400   0.99822487     1.4440605      23.647863
    804500   0.99841185     1.444031       23.682027
    804600   0.99855281     1.4436311      23.730962
    804700   1.0031452      1.4486537      23.74107 
    804800   1.0012726      1.4465196      23.668193
    804900   0.99927522     1.4438724      23.6478  
    805000   0.99885223     1.4436598      23.625591
    805100   0.99726047     1.4415363      23.722036
    805200   1.0048166      1.4497568      23.697178
    805300   0.99974408     1.4451321      23.671087
    805400   1.0005183      1.4452392      23.633875
    805500   0.99871751     1.443281       23.606247
    805600   1.0007334      1.4458846      23.689865
    805700   1.0006791      1.4460396      23.661782
    805800   0.9977303      1.4430332      23.668632
    805900   1.0003254      1.4454098      23.685224
    806000   1.0006089      1.4447933      23.7299  
    806100   0.99962408     1.4446978      23.66376 
    806200   1.0025809      1.447366       23.630675
    806300   1.0009615      1.4460608      23.687072
    806400   1.0010305      1.4454673      23.630536
    806500   0.99783385     1.4423994      23.752117
    806600   0.99966299     1.4435942      23.708371
    806700   1.0021626      1.446755       23.658917
    806800   0.9994417      1.4439382      23.686555
    806900   0.99871192     1.4426818      23.704016
    807000   0.99765564     1.4414243      23.651098
    807100   1.0005734      1.4439239      23.666409
    807200   1.0008284      1.4443934      23.697077
    807300   1.0019268      1.4459881      23.728322
    807400   0.99914665     1.4430993      23.650719
    807500   0.99929692     1.4433932      23.653317
    807600   0.99801857     1.4426813      23.710107
    807700   1.0028082      1.447523       23.673959
    807800   1.0009416      1.4458328      23.675719
    807900   0.99927084     1.4436857      23.669462
    808000   0.99838137     1.4426378      23.651929
    808100   0.99932323     1.4438476      23.678331
    808200   1.0014265      1.4461216      23.711113
    808300   0.99813883     1.4429837      23.643359
    808400   0.99757578     1.4424684      23.636168
    808500   0.998598       1.443567       23.686886
    808600   0.99881537     1.4434505      23.676622
    808700   0.9966807      1.4418737      23.675528
    808800   1.0023394      1.4470629      23.663089
    808900   1.0023008      1.4463632      23.70412 
    809000   0.99986361     1.4437737      23.700871
    809100   0.99806146     1.4416906      23.676803
    809200   0.99732781     1.4410762      23.706066
    809300   0.99915533     1.4430426      23.671598
    809400   0.99954576     1.443895       23.672337
    809500   1.0011635      1.4453433      23.703127
    809600   1.0001006      1.4447563      23.715456
    809700   1.0003884      1.4453902      23.705859
    809800   0.99986699     1.4445785      23.662106
    809900   1.0004106      1.4448619      23.687817
    810000   1.0017218      1.4462436      23.696448
    810100   0.99919556     1.4437529      23.679193
    810200   0.99883093     1.4438711      23.675748
    810300   1.0053746      1.4500336      23.657637
    810400   1.0027291      1.4470374      23.73512 
    810500   0.99655516     1.4408845      23.674157
    810600   0.99890024     1.4435337      23.615807
    810700   1.002441       1.4475094      23.713956
    810800   0.99662201     1.4414368      23.675574
    810900   0.99871659     1.4439176      23.66811 
    811000   1.0033206      1.4482489      23.719236
    811100   0.99872132     1.4432246      23.669866
    811200   0.9985002      1.4436626      23.664798
    811300   1.0000763      1.4445813      23.631499
    811400   1.0002251      1.444709       23.666584
    811500   1.0005714      1.4451         23.682654
    811600   0.99785968     1.4426166      23.676204
    811700   1.0004735      1.4456272      23.716207
    811800   0.99977368     1.445577       23.679524
    811900   0.99893877     1.444255       23.709337
    812000   1.0003482      1.4455189      23.691749
    812100   0.99934936     1.4445409      23.678519
    812200   0.99933281     1.4447748      23.630263
    812300   1.0007678      1.4454922      23.657231
    812400   0.99809786     1.4427207      23.657346
    812500   1.0010947      1.4460396      23.685901
    812600   0.99891774     1.4435836      23.69636 
    812700   0.99825484     1.4433198      23.674385
    812800   0.99799612     1.4433582      23.704769
    812900   0.99955291     1.444176       23.662959
    813000   0.99737659     1.4423157      23.694031
    813100   1.0016227      1.4467782      23.678253
    813200   1.000416       1.4456723      23.704024
    813300   0.99860926     1.4440737      23.616668
    813400   1.0002079      1.445617       23.671665
    813500   0.99604487     1.4416719      23.67007 
    813600   0.99905753     1.4443633      23.635225
    813700   1.0011764      1.4467873      23.640919
    813800   0.99912481     1.4447023      23.737205
    813900   0.99662775     1.4422973      23.682659
    814000   1.0056452      1.4508151      23.685109
    814100   1.0017002      1.4464711      23.697072
    814200   0.99745767     1.4426748      23.670252
    814300   0.99757654     1.4438796      23.655839
    814400   1.0000674      1.4458764      23.694345
    814500   1.0006933      1.4465042      23.713986
    814600   1.000523       1.4460963      23.652179
    814700   1.0004609      1.4459535      23.718289
    814800   1.0003071      1.4463943      23.732948
    814900   0.99933857     1.4455747      23.636912
    815000   1.0021418      1.4481943      23.670626
    815100   1.0045244      1.4506554      23.704652
    815200   0.99978363     1.4451913      23.721632
    815300   0.99701735     1.4419359      23.656957
    815400   1.0004439      1.4456747      23.715379
    815500   1.0031788      1.4485378      23.719681
    815600   1.0002968      1.4452619      23.687014
    815700   0.99967915     1.4449795      23.682361
    815800   0.99969591     1.4455993      23.693469
    815900   1.0008279      1.4463459      23.71806 
    816000   0.99821696     1.4437428      23.66521 
    816100   1.0034527      1.4488583      23.709604
    816200   1.0036197      1.4488338      23.691983
    816300   0.99568275     1.4407778      23.642258
    816400   0.99933169     1.445356       23.709256
    816500   1.0002631      1.4461485      23.709413
    816600   1.0032422      1.4497348      23.669131
    816700   1.0029878      1.4488325      23.74252 
    816800   1.0005113      1.4465922      23.671107
    816900   1.0018436      1.4470865      23.657115
    817000   1.001136       1.4473199      23.699902
    817100   0.99942184     1.4452064      23.658599
    817200   0.99843484     1.4440452      23.701804
    817300   1.0003279      1.4465315      23.654835
    817400   0.99970911     1.4460508      23.629366
    817500   1.002178       1.4484095      23.655781
    817600   1.0003486      1.4462802      23.654208
    817700   0.99513047     1.4406915      23.647314
    817800   0.99866611     1.444081       23.653606
    817900   1.0014634      1.4467198      23.68964 
    818000   1.0003323      1.4458813      23.690903
    818100   0.99830254     1.4443219      23.664528
    818200   1.0007972      1.4460187      23.67445 
    818300   0.99970658     1.4455643      23.688874
    818400   0.99921615     1.4449675      23.662873
    818500   0.99788396     1.4443734      23.665124
    818600   0.99861929     1.4443606      23.668848
    818700   1.000205       1.4458042      23.683965
    818800   0.99973832     1.4445752      23.679253
    818900   0.9974349      1.4420141      23.709571
    819000   1.0022639      1.4473074      23.694022
    819100   1.0009861      1.4459721      23.695957
    819200   1.0010625      1.4458888      23.685074
    819300   1.0002425      1.4446433      23.723638
    819400   1.0011959      1.4460768      23.70127 
    819500   1.0007464      1.4460142      23.705784
    819600   0.99793719     1.4435038      23.718959
    819700   1.0001071      1.4449348      23.652019
    819800   1.0029186      1.4476783      23.748171
    819900   0.99796916     1.4428357      23.654238
    820000   0.99906818     1.4443322      23.689573
    820100   0.99809104     1.4431401      23.692272
    820200   1.0010358      1.4456706      23.681494
    820300   0.9985266      1.4442271      23.700742
    820400   0.99963039     1.4451286      23.698019
    820500   0.99827253     1.4442155      23.666768
    820600   1.0017886      1.4473306      23.702894
    820700   1.002458       1.4474476      23.699994
    820800   0.99849314     1.4435078      23.66665 
    820900   0.99675872     1.4414259      23.666625
    821000   1.0026036      1.4476535      23.694886
    821100   1.0000474      1.4445078      23.692258
    821200   0.9984726      1.4435082      23.669725
    821300   1.001289       1.446091       23.663794
    821400   0.99929609     1.4445528      23.69827 
    821500   0.99874492     1.4441382      23.688739
    821600   0.99744226     1.442619       23.653966
    821700   0.99934969     1.4436628      23.662698
    821800   1.0047201      1.4490835      23.644446
    821900   1.0037773      1.44858        23.696673
    822000   1.0005711      1.4451299      23.680042
    822100   0.99777061     1.443023       23.658971
    822200   0.99890295     1.4438835      23.715038
    822300   1.0004517      1.4457987      23.72654 
    822400   1.003533       1.4491018      23.721646
    822500   1.0004413      1.4457735      23.709962
    822600   0.99939158     1.4449409      23.715715
    822700   0.99915532     1.443868       23.651381
    822800   0.99694456     1.4424352      23.67589 
    822900   0.999089       1.4443287      23.63733 
    823000   0.99932525     1.4447103      23.724213
    823100   0.99863272     1.44365        23.700146
    823200   1.0000067      1.4448673      23.66074 
    823300   1.0016333      1.4472268      23.710471
    823400   1.0050026      1.4504196      23.649768
    823500   0.99849349     1.4447988      23.659916
    823600   0.99834717     1.4440933      23.655711
    823700   0.99972067     1.4450301      23.723953
    823800   0.99994475     1.445001       23.645313
    823900   1.0000308      1.445159       23.648114
    824000   1.0014121      1.4469846      23.684983
    824100   1.0002427      1.4458198      23.733569
    824200   0.99971099     1.4447367      23.650478
    824300   0.99841277     1.4437254      23.666146
    824400   0.99748867     1.4436788      23.674474
    824500   1.0018252      1.4479678      23.67872 
    824600   1.0014033      1.4470295      23.668005
    824700   0.99980586     1.4448498      23.709148
    824800   1.0030163      1.4478078      23.622794
    824900   0.99896873     1.4440085      23.666252
    825000   0.99897783     1.4442727      23.646042
    825100   0.99754642     1.4427749      23.690383
    825200   0.99776553     1.4430096      23.680221
    825300   1.0003428      1.4462556      23.683431
    825400   0.99832426     1.4444159      23.707562
    825500   1.0015341      1.4470886      23.646888
    825600   1.004595       1.4504811      23.664321
    825700   0.99785185     1.4431334      23.697118
    825800   0.99757748     1.4426721      23.683844
    825900   1.0016996      1.4472938      23.683126
    826000   0.99974054     1.4457936      23.654977
    826100   0.99797421     1.4440447      23.680945
    826200   1.001103       1.4466782      23.691472
    826300   0.99805567     1.4435685      23.672061
    826400   1.0020107      1.4478854      23.700493
    826500   1.0013007      1.4465027      23.68343 
    826600   0.99918941     1.4446556      23.691977
    826700   1.0001157      1.4451527      23.706714
    826800   0.99873424     1.4433804      23.688935
    826900   0.99963652     1.4442232      23.653821
    827000   0.9977365      1.4422254      23.620313
    827100   1.0000166      1.4449035      23.691591
    827200   1.0023663      1.4473667      23.695295
    827300   1.0012311      1.4459744      23.652408
    827400   1.0013949      1.446651       23.686414
    827500   1.001558       1.4461235      23.681318
    827600   1.0028304      1.4480382      23.690602
    827700   1.0003333      1.4454456      23.679483
    827800   0.99885223     1.4437218      23.709408
    827900   0.99818703     1.4439174      23.702679
    828000   1.0019422      1.4472453      23.751311
    828100   0.9996922      1.4455482      23.692083
    828200   0.99930333     1.4456342      23.668582
    828300   1.0015738      1.447684       23.690943
    828400   1.0016539      1.4483157      23.70281 
    828500   0.99944179     1.4451565      23.704804
    828600   0.99758759     1.4437011      23.64261 
    828700   0.99805481     1.4431525      23.617446
    828800   0.99791632     1.4434505      23.707996
    828900   1.0012042      1.4467253      23.657071
    829000   1.0043365      1.4502802      23.682411
    829100   1.0019289      1.4469954      23.648055
    829200   1.0032819      1.4486042      23.691162
    829300   0.99968437     1.4451832      23.664898
    829400   1.001069       1.44646        23.681285
    829500   1.0002473      1.4452927      23.680605
    829600   0.99790283     1.4422299      23.683933
    829700   1.0012229      1.4459665      23.682042
    829800   1.0017029      1.4460941      23.640689
    829900   0.99973211     1.4443877      23.634144
    830000   0.99825469     1.4434442      23.64975 
    830100   1.0011818      1.4461334      23.717695
    830200   1.0053717      1.4502472      23.67084 
    830300   1.0001543      1.4456095      23.659398
    830400   0.99823079     1.4433139      23.677218
    830500   1.0003973      1.4448949      23.7097  
    830600   0.99674205     1.4411038      23.72329 
    830700   1.0005279      1.4440001      23.703468
    830800   1.0009714      1.4442053      23.676431
    830900   1.0010055      1.4445484      23.689342
    831000   1.0005691      1.4448107      23.698023
    831100   1.0005248      1.4441127      23.683486
    831200   0.99615829     1.440314       23.615941
    831300   0.99949056     1.443892       23.675042
    831400   1.0022225      1.4470039      23.639453
    831500   0.9990818      1.4434593      23.66988 
    831600   1.0010706      1.4452493      23.668411
    831700   1.001176       1.4437891      23.657466
    831800   1.000902       1.4437034      23.685406
    831900   0.99592375     1.4400574      23.660465
    832000   0.99912567     1.443523       23.642438
    832100   0.99865845     1.4426968      23.666908
    832200   0.9984561      1.4422778      23.658566
    832300   1.001905       1.4467187      23.695512
    832400   1.0007863      1.4456795      23.672556
    832500   0.99722283     1.4415024      23.6821  
    832600   1.0003167      1.443876       23.698691
    832700   0.99947703     1.4426636      23.726645
    832800   0.99834394     1.4411004      23.711876
    832900   1.0021907      1.4457851      23.74297 
    833000   1.0006372      1.444409       23.721057
    833100   1.0027962      1.4463544      23.701728
    833200   1.0014832      1.4447447      23.69151 
    833300   0.99780478     1.441615       23.647423
    833400   0.99899358     1.4429538      23.653919
    833500   0.99931325     1.4425369      23.691504
    833600   1.0018132      1.4447672      23.694927
    833700   1.0014314      1.4445977      23.681556
    833800   0.99854358     1.4411312      23.63083 
    833900   0.99950418     1.4423717      23.709575
    834000   1.0003673      1.4441778      23.713951
    834100   0.99846715     1.4425507      23.698733
    834200   0.99775135     1.4422973      23.652332
    834300   1.0014165      1.446209       23.658869
    834400   0.99918606     1.4436938      23.657325
    834500   0.99751345     1.4416043      23.697811
    834600   1.0007834      1.4451552      23.698443
    834700   1.0019684      1.4451842      23.727895
    834800   0.99864832     1.4424254      23.729041
    834900   0.99574612     1.4397886      23.694128
    835000   0.99625367     1.4410141      23.690087
    835100   0.99739607     1.4419309      23.64854 
    835200   1.0005059      1.4450183      23.679227
    835300   1.0012402      1.445979       23.668169
    835400   1.0007377      1.4448655      23.640737
    835500   0.99707218     1.440647       23.69193 
    835600   0.99904497     1.4428694      23.640374
    835700   1.0001057      1.4436506      23.69048 
    835800   1.0035812      1.4469629      23.702467
    835900   0.99882453     1.4420101      23.679673
    836000   1.0011655      1.4442975      23.647497
    836100   1.0020498      1.4456774      23.680286
    836200   0.99840216     1.4424708      23.682379
    836300   0.99819849     1.442647       23.662908
    836400   0.99946058     1.4438235      23.690982
    836500   0.99966018     1.443887       23.710528
    836600   1.0024198      1.4463578      23.713576
    836700   1.0007932      1.4442561      23.676942
    836800   0.99930215     1.442801       23.704996
    836900   1.0003327      1.4437534      23.721502
    837000   0.99788106     1.4419382      23.622838
    837100   0.99798499     1.4417476      23.677821
    837200   1.0000132      1.4443212      23.668266
    837300   1.0009556      1.4448985      23.701634
    837400   0.99757802     1.4409274      23.70372 
    837500   0.99947051     1.443216       23.679234
    837600   1.000077       1.4432536      23.713059
    837700   1.000596       1.444026       23.628115
    837800   0.99941793     1.4427745      23.740744
    837900   1.0005657      1.444162       23.63926 
    838000   0.9998097      1.4435384      23.699798
    838100   1.0013096      1.4449917      23.675167
    838200   1.0032984      1.4470458      23.696441
    838300   0.99633423     1.4400693      23.720315
    838400   0.9999601      1.4435379      23.651114
    838500   1.0007077      1.4448436      23.647598
    838600   0.99831834     1.4417882      23.662786
    838700   1.0028096      1.4462         23.654112
    838800   0.99720584     1.4404625      23.623912
    838900   0.99678787     1.439733       23.641814
    839000   1.0003414      1.4436071      23.655019
    839100   0.99842804     1.4421495      23.66001 
    839200   0.99802901     1.4423504      23.698282
    839300   1.0004746      1.4456762      23.672368
    839400   1.0000318      1.4448465      23.623809
    839500   0.99797205     1.4420526      23.639152
    839600   0.99944646     1.4442527      23.61089 
    839700   1.0004942      1.4448075      23.686564
    839800   0.99604509     1.4400925      23.639033
    839900   1.0004066      1.4448828      23.676304
    840000   1.0003834      1.4441267      23.72548 
    840100   1.0016263      1.4459234      23.636042
    840200   0.99965402     1.4440012      23.687611
    840300   1.0011381      1.445141       23.691831
    840400   0.99977723     1.4434508      23.680492
    840500   1.0001266      1.4436592      23.709512
    840600   1.0013928      1.4449179      23.682291
    840700   1.0010408      1.4445843      23.731195
    840800   0.99693288     1.4396787      23.696976
    840900   0.99854524     1.4423191      23.668904
    841000   0.99973752     1.443511       23.720453
    841100   1.0032861      1.4477259      23.657733
    841200   0.99639229     1.4409944      23.673547
    841300   0.99864814     1.4432306      23.692779
    841400   1.001564       1.446248       23.674192
    841500   1.0009313      1.4451133      23.651115
    841600   1.0010828      1.4450012      23.692979
    841700   0.9974525      1.4407347      23.646095
    841800   1.0008129      1.4442511      23.711942
    841900   0.99916725     1.4427485      23.649423
    842000   1.0022948      1.4469074      23.651017
    842100   0.99832732     1.4432787      23.646253
    842200   0.99915401     1.443259       23.672569
    842300   0.99782388     1.4417523      23.74059 
    842400   1.0005327      1.4447236      23.683566
    842500   1.0002953      1.443762       23.677931
    842600   1.0021966      1.4461272      23.704227
    842700   1.0014102      1.4445058      23.683121
    842800   0.99918967     1.4427275      23.677376
